STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE
39,1,770100,4864,38.958826,-83.3928
39,1,770200,4815,38.96763,-83.567042
39,1,770300,6964,38.843374,-83.583598
39,1,770400,4948,38.789082,-83.543439
39,1,770500,3442,38.777742,-83.361675
39,1,770600,3517,38.694562,-83.603323
39,3,10100,4405,40.893747,-83.895778
39,3,10200,4110,40.854775,-84.011008
39,3,10300,1676,40.819949,-84.169317
39,3,10600,5138,40.718463,-84.31909
39,3,10800,7994,40.762942,-84.193548
39,3,10900,4515,40.742547,-84.155753
39,3,11000,5445,40.772949,-84.132776
39,3,11200,4218,40.773345,-84.096671
39,3,11300,7559,40.763044,-84.049682
39,3,11400,3056,40.769096,-83.948537
39,3,11500,2783,40.691371,-83.945233
39,3,11600,2693,40.69552,-84.04909
39,3,11800,2346,40.719884,-84.152426
39,3,11900,3208,40.679511,-84.137929
39,3,12000,2410,40.705762,-84.168491
39,3,12100,3455,40.692108,-84.185405
39,3,12200,3291,40.764972,-84.117126
39,3,12300,4052,40.752252,-84.115569
39,3,12400,2710,40.757022,-84.105132
39,3,12600,1834,40.73731,-84.083187
39,3,12700,1648,40.734239,-84.095093
39,3,12900,1741,40.745434,-84.120249
39,3,13000,3993,40.747731,-84.134884
39,3,13100,2313,40.738545,-84.142063
39,3,13200,1774,40.736095,-84.131025
39,3,13300,1290,40.736597,-84.11952
39,3,13400,2549,40.729451,-84.109708
39,3,13600,1375,40.727815,-84.09476
39,3,13700,1156,40.720974,-84.090608
39,3,13800,2728,40.713898,-84.099035
39,3,13900,3406,40.81966,-84.317376
39,3,14000,3309,40.843772,-84.309678
39,3,14100,2151,40.742959,-84.105167
39,5,970100,8353,40.965324,-82.200818
39,5,970200,5845,40.977792,-82.342343
39,5,970300,3895,40.877308,-82.338836
39,5,970400,3837,40.880742,-82.305382
39,5,970500,3083,40.864395,-82.311782
39,5,970600,5371,40.859523,-82.339319
39,5,970700,5288,40.8408,-82.330208
39,5,970800,4071,40.858021,-82.289027
39,5,970900,4943,40.778329,-82.191859
39,5,971000,4779,40.730624,-82.306151
39,5,971100,3674,40.628962,-82.242942
39,7,101,4554,41.940619,-80.563777
39,7,102,3483,41.955685,-80.559736
39,7,103,3721,41.943121,-80.56547
39,7,200,4688,41.912003,-80.662745
39,7,300,2214,41.878668,-80.736565
39,7,400,1794,41.892974,-80.787714
39,7,500,4265,41.870048,-80.773589
39,7,601,2746,41.890656,-80.803851
39,7,602,3428,41.889792,-80.817146
39,7,603,4101,41.874961,-80.842953
39,7,701,3292,41.867018,-80.79834
39,7,702,2971,41.823032,-80.856552
39,7,703,3873,41.855051,-80.800257
39,7,704,4041,41.852782,-80.782597
39,7,801,1736,41.85324,-80.938973
39,7,802,5187,41.802602,-80.934779
39,7,900,4780,41.803391,-80.962478
39,7,1001,5564,41.651605,-80.889308
39,7,1002,3465,41.747817,-80.906825
39,7,1101,1973,41.671523,-80.76251
39,7,1102,6060,41.747446,-80.774307
39,7,1200,7482,41.817507,-80.619759
39,7,1301,3927,41.562572,-80.592793
39,7,1302,3896,41.64893,-80.605506
39,7,1400,8256,41.547274,-80.876623
39,7,990000,0,42.101547,-80.770435
39,9,972600,4483,39.495149,-82.08584
39,9,972700,3981,39.456784,-82.201245
39,9,972800,4500,39.438667,-82.233542
39,9,972900,5391,39.360012,-82.131812
39,9,973000,3614,39.337117,-82.095971
39,9,973101,4527,39.32826,-82.106154
39,9,973200,4830,39.311933,-82.145626
39,9,973300,3721,39.30181,-82.084451
39,9,973400,3347,39.374868,-82.095219
39,9,973500,3428,39.385797,-81.973329
39,9,973600,3972,39.232325,-81.810979
39,9,973700,4140,39.242086,-82.053246
39,9,973800,4867,39.267998,-82.21651
39,9,973901,6462,39.324943,-82.095106
39,9,973902,3494,39.33085,-82.096169
39,11,40100,4025,40.598396,-84.006246
39,11,40200,4142,40.633892,-84.154425
39,11,40300,3645,40.567831,-84.18529
39,11,40400,6712,40.573524,-84.20397
39,11,40500,5021,40.602843,-84.328498
39,11,40600,3851,40.532465,-84.379645
39,11,40900,3748,40.439368,-84.380489
39,11,41000,3649,40.396308,-84.381818
39,11,41100,3992,40.513333,-84.206206
39,11,41201,1893,40.534708,-84.427763
39,11,41202,5271,40.544184,-84.399632
39,13,10100,4264,40.101226,-80.751965
39,13,10200,3905,40.07064,-80.778818
39,13,10300,3425,40.124327,-80.831906
39,13,10600,3712,40.138756,-81.031512
39,13,10700,2695,40.075759,-81.064725
39,13,10802,2323,40.021686,-81.061169
39,13,10900,6798,39.989425,-81.157662
39,13,11000,5009,39.88852,-80.956031
39,13,11200,3491,39.964199,-80.874064
39,13,11300,4019,39.970832,-80.752775
39,13,11400,4499,40.018199,-80.786674
39,13,11500,1640,40.010071,-80.75279
39,13,11600,1250,40.018196,-80.746395
39,13,11700,1406,40.027023,-80.741467
39,13,11900,3071,40.091869,-80.733804
39,13,12000,2643,40.105764,-80.721176
39,13,12100,1277,40.097261,-80.723895
39,13,12200,6288,40.064496,-80.950835
39,13,12300,4104,40.082219,-80.907824
39,13,12400,4581,40.07533,-80.881619
39,15,951201,4427,39.194121,-83.946065
39,15,951202,5041,39.087018,-83.95072
39,15,951300,7777,39.019941,-83.949226
39,15,951400,4393,38.965346,-83.840161
39,15,951500,5423,38.91649,-83.759899
39,15,951600,3699,38.705837,-83.757454
39,15,951700,2673,38.749899,-83.840863
39,15,951800,5270,38.857902,-83.900788
39,15,951900,6143,38.891355,-83.989312
39,17,100,4639,39.358776,-84.552969
39,17,200,4226,39.370073,-84.556592
39,17,300,3349,39.388548,-84.56336
39,17,400,4944,39.387379,-84.552665
39,17,500,4575,39.385086,-84.540858
39,17,600,5017,39.401791,-84.54649
39,17,1001,5464,39.427719,-84.567414
39,17,1002,5087,39.423433,-84.583273
39,17,1100,4550,39.406643,-84.579084
39,17,1300,4256,39.400117,-84.59532
39,17,10101,6819,39.510218,-84.742518
39,17,10102,2749,39.516398,-84.7596
39,17,10103,5308,39.497755,-84.748221
39,17,10104,5265,39.506788,-84.734056
39,17,10201,1950,39.507554,-84.726861
39,17,10202,4194,39.473094,-84.752262
39,17,10203,5515,39.349319,-84.754414
39,17,10301,4449,39.517349,-84.534846
39,17,10302,3550,39.523636,-84.645193
39,17,10500,2377,39.431551,-84.542787
39,17,10600,3427,39.452996,-84.529693
39,17,10800,6568,39.339536,-84.653367
39,17,10901,4349,39.345593,-84.570995
39,17,10903,5328,39.320749,-84.551607
39,17,10904,3604,39.343796,-84.54905
39,17,10906,7155,39.331179,-84.530209
39,17,10907,2611,39.313282,-84.534121
39,17,10908,5300,39.319337,-84.513471
39,17,10909,4716,39.312231,-84.495808
39,17,10910,4780,39.320841,-84.570807
39,17,10911,4226,39.328397,-84.585348
39,17,11002,12210,39.403163,-84.503422
39,17,11003,6422,39.3751,-84.490711
39,17,11004,6001,39.375049,-84.521593
39,17,11109,4389,39.342351,-84.382244
39,17,11110,5250,39.323792,-84.382247
39,17,11111,6730,39.331932,-84.358913
39,17,11112,5537,39.36697,-84.449717
39,17,11116,8529,39.379429,-84.441641
39,17,11117,11039,39.409554,-84.452321
39,17,11118,3014,39.384186,-84.351679
39,17,11120,7393,39.387008,-84.388869
39,17,11121,7593,39.413836,-84.378348
39,17,11122,5068,39.351493,-84.465688
39,17,11123,5075,39.319268,-84.455524
39,17,11125,3623,39.359293,-84.384263
39,17,11126,4811,39.348853,-84.405603
39,17,11127,4600,39.363897,-84.409202
39,17,11128,3138,39.339807,-84.428254
39,17,11129,4246,39.353935,-84.438116
39,17,11130,5167,39.300506,-84.367883
39,17,11131,3122,39.306913,-84.399871
39,17,11200,7802,39.442365,-84.363928
39,17,11300,5044,39.448947,-84.422497
39,17,11800,5845,39.489141,-84.463748
39,17,12100,3245,39.563719,-84.387216
39,17,12200,3226,39.528543,-84.382199
39,17,12300,2028,39.53454,-84.362287
39,17,12400,2322,39.531124,-84.345362
39,17,12500,4812,39.512071,-84.343177
39,17,12600,2467,39.517042,-84.368478
39,17,12700,2983,39.520167,-84.379375
39,17,13000,1715,39.508812,-84.410543
39,17,13100,2105,39.505601,-84.40177
39,17,13200,3327,39.507285,-84.387826
39,17,13300,2134,39.507574,-84.367954
39,17,13400,2180,39.500371,-84.373582
39,17,13500,2876,39.493099,-84.372374
39,17,13600,5064,39.496271,-84.356193
39,17,13900,2832,39.480878,-84.39864
39,17,14000,2687,39.492018,-84.416817
39,17,14100,2276,39.487767,-84.369136
39,17,14300,4574,39.539617,-84.445532
39,17,14400,1882,39.516396,-84.396723
39,17,14600,1037,39.402439,-84.559978
39,17,14700,4202,39.410763,-84.567453
39,17,14800,6773,39.414263,-84.604423
39,17,14900,4941,39.383628,-84.601007
39,17,15000,7629,39.426708,-84.646604
39,17,15100,6818,39.473558,-84.462228
39,19,720100,3517,40.661859,-81.017951
39,19,720200,3626,40.714671,-81.105982
39,19,720300,5274,40.677373,-81.184669
39,19,720400,4318,40.585304,-81.217849
39,19,720500,5397,40.579934,-81.084011
39,19,720600,3451,40.524511,-80.983513
39,19,720700,3253,40.486476,-81.170518
39,21,10100,1809,40.180453,-83.626098
39,21,10200,7260,40.131283,-83.970958
39,21,10400,4150,40.11874,-83.760995
39,21,10500,4070,40.112996,-83.741428
39,21,10600,4130,40.101159,-83.744008
39,21,11001,2702,40.071332,-83.872771
39,21,11501,4473,40.190763,-83.787724
39,21,11504,5194,40.068217,-83.703766
39,21,11505,3313,40.06578,-83.559472
39,21,11506,2996,40.190523,-83.555468
39,23,200,1559,39.915201,-83.815622
39,23,300,1635,39.915411,-83.803528
39,23,400,2229,39.919693,-83.786798
39,23,500,1880,39.931603,-83.785917
39,23,600,2768,39.933924,-83.800638
39,23,700,2577,39.934401,-83.811071
39,23,901,2475,39.922395,-83.825591
39,23,902,1244,39.915136,-83.829769
39,23,1000,1501,39.90343,-83.834193
39,23,1101,1452,39.909932,-83.815441
39,23,1102,2841,39.903547,-83.818628
39,23,1200,4245,39.90529,-83.802508
39,23,1300,4124,39.905843,-83.783816
39,23,1400,3566,39.916527,-83.771427
39,23,1500,4353,39.928083,-83.774821
39,23,1600,3885,39.920043,-83.754095
39,23,1700,2665,39.945321,-83.776357
39,23,1900,2865,39.944741,-83.823418
39,23,2000,2205,39.931147,-83.876232
39,23,2100,1749,39.914871,-83.846269
39,23,2200,4358,39.886966,-83.781657
39,23,2301,3238,39.975886,-83.609076
39,23,2403,3998,39.961272,-83.774181
39,23,2404,3112,39.961016,-83.793793
39,23,2501,2078,39.971907,-83.777874
39,23,2502,3174,39.962317,-83.863568
39,23,2601,3818,39.989387,-83.971921
39,23,2602,4067,39.989005,-83.881045
39,23,2605,3858,40.000935,-83.751786
39,23,2606,7726,39.990409,-83.771007
39,23,2701,3173,39.947508,-84.032933
39,23,2702,2681,39.938429,-84.032965
39,23,2800,4649,39.922493,-83.956039
39,23,2901,3743,39.888382,-84.03744
39,23,2902,4477,39.88219,-84.025559
39,23,3001,3145,39.855935,-83.954887
39,23,3002,3574,39.87855,-83.886024
39,23,3101,2517,39.869862,-83.943336
39,23,3102,1878,39.879893,-83.929335
39,23,3200,2798,39.837936,-83.79287
39,23,3301,3577,39.912107,-83.639752
39,23,3302,2543,39.822459,-83.643937
39,23,3400,3700,39.928492,-83.824172
39,23,3700,4633,39.947716,-83.806465
39,25,40101,5176,39.17358,-84.042716
39,25,40102,2689,39.192633,-84.088743
39,25,40202,2177,39.240037,-84.117831
39,25,40203,6195,39.238483,-84.198343
39,25,40204,7181,39.210711,-84.179754
39,25,40301,3839,39.249943,-84.266302
39,25,40302,3459,39.252165,-84.246052
39,25,40303,7207,39.222887,-84.233587
39,25,40401,3595,39.205788,-84.287081
39,25,40403,2719,39.202069,-84.237999
39,25,40404,3758,39.206962,-84.254896
39,25,40405,2582,39.235886,-84.281025
39,25,40500,5109,39.174004,-84.284252
39,25,40600,6817,39.166249,-84.228372
39,25,40701,6313,39.184617,-84.235165
39,25,40702,4019,39.186454,-84.207485
39,25,40800,5890,39.14174,-84.144961
39,25,40900,5746,39.04665,-84.05476
39,25,41000,7507,39.063264,-84.156072
39,25,41101,2782,39.074722,-84.165353
39,25,41102,4656,39.070683,-84.212288
39,25,41103,8335,39.041978,-84.223606
39,25,41200,8350,39.066573,-84.268043
39,25,41303,5028,39.100823,-84.241314
39,25,41304,37,39.123976,-84.246129
39,25,41305,4466,39.074324,-84.280107
39,25,41306,4286,39.086632,-84.255601
39,25,41307,4840,39.112339,-84.257902
39,25,41403,4342,39.097064,-84.298991
39,25,41404,4742,39.076343,-84.303584
39,25,41405,5472,39.116648,-84.289875
39,25,41406,4857,39.13791,-84.286107
39,25,41501,6269,39.033793,-84.277373
39,25,41502,8080,39.02698,-84.231497
39,25,41600,5192,38.968525,-84.258193
39,25,41701,4522,38.984375,-84.182815
39,25,41702,3306,38.927755,-84.203038
39,25,41800,3692,38.964861,-84.081932
39,25,41900,5665,38.948498,-84.09229
39,25,42000,6466,38.849766,-84.120692
39,27,964300,3712,39.488519,-83.635791
39,27,964400,5087,39.510288,-83.882752
39,27,964500,6300,39.456915,-83.837618
39,27,964600,2976,39.447466,-83.829323
39,27,964700,5569,39.434721,-83.836582
39,27,964800,4942,39.386881,-83.935567
39,27,964900,4984,39.291537,-83.982679
39,27,965000,4156,39.313524,-83.853642
39,27,965100,4314,39.359546,-83.715485
39,29,950100,5712,40.858827,-80.587961
39,29,950200,4741,40.881736,-80.685564
39,29,950300,5100,40.879351,-80.72849
39,29,950400,4443,40.846696,-80.754357
39,29,950500,6097,40.891143,-80.842036
39,29,950600,4951,40.908846,-80.843999
39,29,950700,5488,40.90287,-80.868132
39,29,950800,4531,40.872045,-80.926525
39,29,950900,3999,40.856622,-81.038097
39,29,951000,5894,40.771881,-80.983034
39,29,951100,4845,40.78337,-80.782864
39,29,951200,4567,40.69281,-80.861046
39,29,951300,3991,40.667983,-80.73715
39,29,951400,7652,40.777764,-80.674812
39,29,951500,4654,40.83156,-80.539953
39,29,951600,5562,40.714148,-80.588828
39,29,951700,5108,40.651924,-80.640308
39,29,951800,3279,40.601621,-80.654336
39,29,951900,3665,40.636552,-80.595732
39,29,952000,2827,40.639505,-80.57956
39,29,952100,1521,40.622966,-80.577707
39,29,952200,2085,40.63438,-80.543368
39,29,952300,3039,40.626368,-80.568664
39,29,952400,4090,40.658393,-80.555311
39,31,960900,4652,40.357443,-81.743952
39,31,961000,4690,40.359262,-81.922506
39,31,961100,4373,40.310401,-82.096588
39,31,961200,3218,40.204368,-81.886731
39,31,961300,3944,40.284705,-81.869438
39,31,961400,3348,40.260894,-81.866493
39,31,961500,2499,40.271835,-81.85591
39,31,961600,2324,40.257018,-81.848639
39,31,961700,2863,40.266248,-81.83663
39,31,961800,4990,40.267114,-81.731704
39,33,974100,3666,40.939444,-82.837259
39,33,974200,4345,40.841139,-83.034697
39,33,974300,2765,40.794165,-82.987594
39,33,974400,3458,40.816493,-82.96807
39,33,974500,4102,40.804796,-82.97557
39,33,974600,2789,40.796526,-82.960837
39,33,974700,4026,40.816235,-82.870125
39,33,974800,2221,40.798694,-82.741582
39,33,974900,3397,40.782134,-82.744779
39,33,975000,3748,40.744661,-82.792619
39,33,975100,3052,40.733369,-82.791318
39,33,975200,2691,40.729788,-82.812718
39,33,975300,3524,40.726853,-82.773146
39,35,101101,1783,41.481658,-81.747992
39,35,101102,4221,41.485491,-81.758874
39,35,101200,2562,41.484266,-81.736036
39,35,101300,1629,41.481489,-81.764772
39,35,101400,2195,41.467683,-81.76419
39,35,101501,2194,41.473943,-81.756553
39,35,101603,2471,41.472116,-81.752014
39,35,101700,2752,41.475145,-81.745982
39,35,101800,2942,41.476395,-81.738882
39,35,101901,1692,41.47732,-81.733066
39,35,102101,3152,41.459804,-81.763386
39,35,102102,2512,41.452224,-81.764219
39,35,102200,2750,41.458714,-81.756174
39,35,102300,2283,41.462472,-81.751294
39,35,102401,2114,41.461473,-81.745172
39,35,102402,3250,41.46659,-81.743191
39,35,102700,4553,41.467239,-81.725953
39,35,102800,2048,41.465927,-81.716386
39,35,102900,1961,41.466496,-81.709091
39,35,103100,1054,41.486274,-81.726619
39,35,103300,2222,41.49341,-81.708617
39,35,103400,2770,41.480316,-81.725972
39,35,103500,1981,41.481561,-81.718846
39,35,103602,3254,41.48625,-81.709065
39,35,103800,1993,41.474648,-81.711167
39,35,103900,2042,41.476818,-81.704664
39,35,104100,1095,41.477127,-81.697571
39,35,104200,1143,41.480765,-81.685506
39,35,104300,1603,41.480452,-81.684876
39,35,104400,1498,41.47443,-81.689971
39,35,104600,1190,41.465934,-81.700568
39,35,104800,2124,41.466343,-81.693565
39,35,104900,2493,41.461673,-81.706227
39,35,105100,3790,41.458795,-81.727407
39,35,105300,3434,41.458825,-81.716947
39,35,105400,3646,41.452643,-81.710095
39,35,105500,1854,41.454744,-81.705208
39,35,105602,2163,41.451194,-81.696516
39,35,105700,4165,41.440008,-81.692278
39,35,105900,2968,41.426481,-81.703127
39,35,106100,3503,41.443577,-81.725866
39,35,106200,3663,41.436203,-81.72336
39,35,106300,2764,41.439943,-81.711765
39,35,106400,1115,41.434628,-81.714001
39,35,106500,2520,41.427418,-81.723815
39,35,106600,3222,41.427882,-81.712934
39,35,106800,2942,41.435945,-81.702635
39,35,106900,3501,41.42862,-81.692722
39,35,107000,1646,41.432263,-81.681334
39,35,107101,4193,41.50166,-81.697062
39,35,107701,1944,41.499504,-81.682908
39,35,107802,3334,41.503375,-81.682064
39,35,108201,1354,41.519015,-81.65877
39,35,108301,1647,41.508505,-81.663347
39,35,108400,1237,41.512439,-81.659675
39,35,108701,4393,41.496997,-81.661517
39,35,109301,1873,41.49536,-81.668062
39,35,109701,2212,41.4911,-81.66359
39,35,109801,1884,41.490788,-81.654753
39,35,110501,851,41.473727,-81.655224
39,35,110801,1323,41.467402,-81.655649
39,35,110901,3102,41.457745,-81.655574
39,35,111202,1444,41.525899,-81.642429
39,35,111401,1253,41.53753,-81.624054
39,35,111500,1179,41.521769,-81.645869
39,35,111600,1130,41.523422,-81.641531
39,35,111700,1404,41.525645,-81.636619
39,35,111800,878,41.521608,-81.63248
39,35,111902,841,41.524705,-81.62895
39,35,112100,1762,41.516498,-81.642092
39,35,112200,1341,41.518178,-81.628706
39,35,112301,1427,41.509502,-81.648988
39,35,112400,1189,41.511808,-81.63862
39,35,112500,1274,41.511966,-81.630966
39,35,112600,1048,41.512437,-81.624026
39,35,112800,1015,41.506406,-81.636476
39,35,113101,956,41.500106,-81.634573
39,35,113500,1221,41.495362,-81.625917
39,35,113600,1107,41.496539,-81.619779
39,35,113801,2009,41.490458,-81.646822
39,35,114100,1121,41.489203,-81.632034
39,35,114300,1927,41.475047,-81.635925
39,35,114501,1369,41.477138,-81.622581
39,35,114600,1284,41.476807,-81.645755
39,35,114700,240,41.481814,-81.639709
39,35,114900,2199,41.466454,-81.643696
39,35,115100,1331,41.456056,-81.647681
39,35,115200,950,41.458526,-81.643647
39,35,115300,937,41.460496,-81.633883
39,35,115400,2275,41.452442,-81.642706
39,35,115700,1416,41.445658,-81.643308
39,35,115800,3226,41.447466,-81.634118
39,35,115900,3671,41.437616,-81.625453
39,35,116100,954,41.540528,-81.618165
39,35,116200,1146,41.543142,-81.611345
39,35,116300,1695,41.544815,-81.60383
39,35,116400,2990,41.531861,-81.620823
39,35,116500,2593,41.534337,-81.611685
39,35,116600,2629,41.535018,-81.602951
39,35,116700,1708,41.545029,-81.597397
39,35,116800,2808,41.535976,-81.595157
39,35,116900,1593,41.548126,-81.581749
39,35,117101,2416,41.570749,-81.579716
39,35,117102,1213,41.562991,-81.585964
39,35,117201,3352,41.579621,-81.569084
39,35,117202,1837,41.57282,-81.569869
39,35,117300,2580,41.553597,-81.583194
39,35,117400,1546,41.559764,-81.571371
39,35,117500,2761,41.555903,-81.567897
39,35,117600,3044,41.578963,-81.55817
39,35,117700,4899,41.587397,-81.550471
39,35,117800,2069,41.567827,-81.551989
39,35,117900,2541,41.552531,-81.558191
39,35,118101,2086,41.525882,-81.619414
39,35,118200,2101,41.525763,-81.61044
39,35,118301,2486,41.518387,-81.611052
39,35,118400,1772,41.526863,-81.602004
39,35,118500,994,41.520041,-81.601532
39,35,118602,2024,41.515907,-81.620672
39,35,118700,3679,41.51217,-81.606412
39,35,118800,3081,41.507598,-81.599795
39,35,118900,1385,41.507198,-81.623417
39,35,119100,127,41.500316,-81.611315
39,35,119202,1019,41.49578,-81.606059
39,35,119300,3572,41.487516,-81.610538
39,35,119401,2133,41.488155,-81.59841
39,35,119402,1776,41.480802,-81.598986
39,35,119501,2536,41.48261,-81.588752
39,35,119502,1772,41.483619,-81.593708
39,35,119600,2721,41.47698,-81.608457
39,35,119701,2026,41.475036,-81.588713
39,35,119702,2227,41.475385,-81.597312
39,35,119800,3407,41.469142,-81.593451
39,35,119900,2267,41.468071,-81.580483
39,35,120200,2296,41.476239,-81.617405
39,35,120400,2444,41.463679,-81.617611
39,35,120500,2382,41.463704,-81.611087
39,35,120600,2892,41.462081,-81.603638
39,35,120701,1649,41.463591,-81.592639
39,35,120702,2031,41.459,-81.592278
39,35,120801,2292,41.459373,-81.575491
39,35,120802,2200,41.458452,-81.581762
39,35,121100,2285,41.453461,-81.59686
39,35,121200,1764,41.452902,-81.587862
39,35,121300,2276,41.445751,-81.611908
39,35,121401,1742,41.448378,-81.592534
39,35,121403,2833,41.442471,-81.591142
39,35,121500,2957,41.448793,-81.578595
39,35,121700,3767,41.453547,-81.564558
39,35,121800,1696,41.453598,-81.55058
39,35,121900,1408,41.446081,-81.568652
39,35,122100,3208,41.444732,-81.555262
39,35,122200,1832,41.433824,-81.57124
39,35,122300,1909,41.431675,-81.559072
39,35,123100,2473,41.464875,-81.80716
39,35,123200,2987,41.46377,-81.795854
39,35,123400,3665,41.456074,-81.811875
39,35,123501,3482,41.461567,-81.778917
39,35,123502,2443,41.457691,-81.795614
39,35,123601,2902,41.439935,-81.813753
39,35,123602,3002,41.440713,-81.82761
39,35,123603,3212,41.447467,-81.812429
39,35,123700,2452,41.43031,-81.831979
39,35,123800,2490,41.430149,-81.820538
39,35,123900,3036,41.452114,-81.784725
39,35,124100,4934,41.454845,-81.773925
39,35,124201,2598,41.445741,-81.793986
39,35,124202,1679,41.435895,-81.800367
39,35,124300,4038,41.440822,-81.785321
39,35,124500,3456,41.430122,-81.798913
39,35,124600,3970,41.427933,-81.778387
39,35,126100,2992,41.55121,-81.549084
39,35,127501,3164,41.45362,-81.612019
39,35,130103,4526,41.488451,-81.960966
39,35,130104,4184,41.483663,-81.939319
39,35,130105,3507,41.482748,-81.912781
39,35,130106,3434,41.48092,-81.891166
39,35,131102,3323,41.467877,-81.509259
39,35,131103,4328,41.493401,-81.508923
39,35,131104,4302,41.495096,-81.490671
39,35,132100,4876,41.402908,-81.537889
39,35,132200,2980,41.39226,-81.524324
39,35,132301,3287,41.393405,-81.555191
39,35,132302,1931,41.37935,-81.526069
39,35,133103,3288,41.412024,-81.517694
39,35,133104,2676,41.405481,-81.502485
39,35,134100,1580,41.385024,-81.85995
39,35,134203,3062,41.379933,-81.877876
39,35,134204,4381,41.370988,-81.862531
39,35,134205,2704,41.357413,-81.874244
39,35,134206,2962,41.355843,-81.860885
39,35,134300,4404,41.36956,-81.847902
39,35,135103,2220,41.335306,-81.634887
39,35,135104,4102,41.335816,-81.612212
39,35,135105,5915,41.299508,-81.647297
39,35,135106,1419,41.29625,-81.596046
39,35,136101,6130,41.33294,-81.69229
39,35,136102,7407,41.297276,-81.687583
39,35,136103,5863,41.336106,-81.661687
39,35,137101,2485,41.442517,-81.744151
39,35,137102,4455,41.43489,-81.745831
39,35,137103,4229,41.426539,-81.742326
39,35,138105,1332,41.395401,-81.863835
39,35,138106,3363,41.394538,-81.82626
39,35,138107,2071,41.407129,-81.809956
39,35,138108,3994,41.396229,-81.809829
39,35,138109,4216,41.403408,-81.798056
39,35,138110,4236,41.39465,-81.791339
39,35,140100,1538,41.539314,-81.550131
39,35,140301,2279,41.533481,-81.559916
39,35,140302,2357,41.529603,-81.55319
39,35,140400,3017,41.526594,-81.544808
39,35,140500,3309,41.532009,-81.538743
39,35,140600,1247,41.506753,-81.568178
39,35,140701,2630,41.512929,-81.561013
39,35,140702,1796,41.505137,-81.560672
39,35,140800,3586,41.514692,-81.547183
39,35,140900,1916,41.50728,-81.549663
39,35,141000,1295,41.514086,-81.578635
39,35,141100,4406,41.508261,-81.584907
39,35,141200,3159,41.503652,-81.582337
39,35,141300,2661,41.496971,-81.593735
39,35,141400,2730,41.49738,-81.578068
39,35,141500,1700,41.495433,-81.567971
39,35,141601,1718,41.491056,-81.560363
39,35,141602,1574,41.498513,-81.560382
39,35,141700,1522,41.491596,-81.553087
39,35,150100,2522,41.541976,-81.582131
39,35,150300,1646,41.535183,-81.589055
39,35,150400,1639,41.537034,-81.582885
39,35,151100,1154,41.541935,-81.56937
39,35,151200,1609,41.539042,-81.563658
39,35,151300,2138,41.528856,-81.572463
39,35,151400,1270,41.533696,-81.576967
39,35,151500,1287,41.526421,-81.585743
39,35,151600,1401,41.518455,-81.580114
39,35,151700,1388,41.519696,-81.591796
39,35,151800,1789,41.526322,-81.595021
39,35,152101,2452,41.605173,-81.538131
39,35,152102,4791,41.600151,-81.53412
39,35,152201,3334,41.616512,-81.516678
39,35,152202,4326,41.606443,-81.514809
39,35,152301,2718,41.622564,-81.502042
39,35,152302,4238,41.617649,-81.498734
39,35,152303,3746,41.608947,-81.5003
39,35,152400,1969,41.592393,-81.54481
39,35,152501,3613,41.590843,-81.533862
39,35,152502,2570,41.597514,-81.522683
39,35,152603,1065,41.58048,-81.51725
39,35,152604,4392,41.576515,-81.511792
39,35,152701,2257,41.56271,-81.546786
39,35,152702,2480,41.557792,-81.538917
39,35,152703,1691,41.561688,-81.52631
39,35,153103,2533,41.427045,-81.865533
39,35,153104,3133,41.445415,-81.865992
39,35,153105,3841,41.452464,-81.849569
39,35,153106,3705,41.436623,-81.864331
39,35,153107,3614,41.450708,-81.838773
39,35,154100,2179,41.431942,-81.624123
39,35,154200,1521,41.430883,-81.611314
39,35,154300,1085,41.438276,-81.592711
39,35,154400,2861,41.425837,-81.626217
39,35,154501,3656,41.42044,-81.61444
39,35,154502,3120,41.403036,-81.600983
39,35,154601,4688,41.422711,-81.600788
39,35,154603,3103,41.41322,-81.593378
39,35,154604,4049,41.404584,-81.590717
39,35,154700,2587,41.434472,-81.586647
39,35,155101,5261,41.555769,-81.464094
39,35,155102,3084,41.539318,-81.478437
39,35,156101,1402,41.390862,-81.648082
39,35,156102,5731,41.36622,-81.642982
39,35,160100,1966,41.490254,-81.820991
39,35,160200,2317,41.487451,-81.816721
39,35,160300,2023,41.489686,-81.80898
39,35,160400,3397,41.490158,-81.800959
39,35,160500,3762,41.489246,-81.789542
39,35,160601,4966,41.491415,-81.7746
39,35,160602,2942,41.486952,-81.775999
39,35,160700,1626,41.482411,-81.828288
39,35,160800,979,41.481988,-81.823268
39,35,160900,3662,41.475678,-81.816775
39,35,161000,1816,41.481386,-81.81425
39,35,161100,3763,41.477889,-81.808301
39,35,161200,3004,41.477378,-81.802605
39,35,161300,2976,41.477244,-81.79707
39,35,161400,3505,41.477259,-81.791178
39,35,161500,3982,41.476999,-81.784843
39,35,161600,2131,41.480653,-81.77802
39,35,161700,2166,41.480617,-81.772321
39,35,161800,1148,41.47504,-81.776141
39,35,170101,2884,41.528563,-81.50203
39,35,170102,4958,41.527009,-81.486866
39,35,170201,2261,41.51288,-81.493665
39,35,170202,3898,41.510849,-81.479569
39,35,171102,5055,41.412852,-81.549171
39,35,171103,3819,41.420056,-81.561412
39,35,171104,4578,41.420535,-81.5386
